event_id,event_time,transaction_id,payment_id,merchant_id,fraud_risk_score,fraud_decision,payment_incident_detected,payment_incident_type,payment_incident_severity,amount,payment_method,scenario_type,expected_spike,synthetic_monitoring_note
mon_evt_0022464,2026-08-30T08:11:48,10022464,pay_mon_0022464,merchant_052,0.142378,ALLOW,False,NORMAL_PAYMENT,NONE,267.63,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022465,2026-08-30T08:12:00,10022465,pay_mon_0022465,merchant_061,0.885408,REVIEW,False,NORMAL_PAYMENT,NONE,73.81,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022466,2026-08-30T08:12:11,10022466,pay_mon_0022466,merchant_013,0.21814,ALLOW,False,NORMAL_PAYMENT,NONE,52.63,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022467,2026-08-30T08:12:22,10022467,pay_mon_0022467,merchant_005,0.058377,ALLOW,False,NORMAL_PAYMENT,NONE,17.41,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022468,2026-08-30T08:12:33,10022468,pay_mon_0022468,merchant_068,0.275707,ALLOW,False,NORMAL_PAYMENT,NONE,41.12,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022469,2026-08-30T08:12:45,10022469,pay_mon_0022469,merchant_101,0.165666,ALLOW,False,NORMAL_PAYMENT,NONE,144.93,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022470,2026-08-30T08:12:56,10022470,pay_mon_0022470,merchant_114,0.194977,ALLOW,False,NORMAL_PAYMENT,NONE,161.54,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022471,2026-08-30T08:13:07,10022471,pay_mon_0022471,merchant_029,0.109227,ALLOW,False,NORMAL_PAYMENT,NONE,19.15,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022472,2026-08-30T08:13:18,10022472,pay_mon_0022472,merchant_045,0.919891,REVIEW,True,CAPTURED_BUT_UNFULFILLED,HIGH,8.09,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022473,2026-08-30T08:13:30,10022473,pay_mon_0022473,merchant_072,0.016816,ALLOW,False,NORMAL_PAYMENT,NONE,103.6,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022474,2026-08-30T08:13:41,10022474,pay_mon_0022474,merchant_087,0.19145,ALLOW,False,NORMAL_PAYMENT,NONE,16.46,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022475,2026-08-30T08:13:52,10022475,pay_mon_0022475,merchant_097,0.000727,ALLOW,False,NORMAL_PAYMENT,NONE,81.87,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022476,2026-08-30T08:14:03,10022476,pay_mon_0022476,merchant_119,0.147952,ALLOW,False,NORMAL_PAYMENT,NONE,95.25,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022477,2026-08-30T08:14:15,10022477,pay_mon_0022477,merchant_086,0.186868,ALLOW,False,NORMAL_PAYMENT,NONE,162.43,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022478,2026-08-30T08:14:26,10022478,pay_mon_0022478,merchant_048,0.167019,ALLOW,False,NORMAL_PAYMENT,NONE,225.37,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022479,2026-08-30T08:14:37,10022479,pay_mon_0022479,merchant_004,0.085829,ALLOW,False,NORMAL_PAYMENT,NONE,15.94,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022480,2026-08-30T08:14:48,10022480,pay_mon_0022480,merchant_057,0.064865,ALLOW,False,NORMAL_PAYMENT,NONE,194.92,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022481,2026-08-30T08:15:00,10022481,pay_mon_0022481,merchant_004,0.025852,ALLOW,False,NORMAL_PAYMENT,NONE,109.76,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022482,2026-08-30T08:15:11,10022482,pay_mon_0022482,merchant_028,0.064614,ALLOW,False,NORMAL_PAYMENT,NONE,19.96,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022483,2026-08-30T08:15:22,10022483,pay_mon_0022483,merchant_048,0.030012,ALLOW,False,NORMAL_PAYMENT,NONE,61.35,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022484,2026-08-30T08:15:33,10022484,pay_mon_0022484,merchant_114,0.078163,ALLOW,False,NORMAL_PAYMENT,NONE,45.28,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022485,2026-08-30T08:15:45,10022485,pay_mon_0022485,merchant_021,0.017811,ALLOW,False,NORMAL_PAYMENT,NONE,34.01,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022486,2026-08-30T08:15:56,10022486,pay_mon_0022486,merchant_117,0.943707,REVIEW,False,NORMAL_PAYMENT,NONE,13.13,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022487,2026-08-30T08:16:07,10022487,pay_mon_0022487,merchant_102,0.024071,ALLOW,False,NORMAL_PAYMENT,NONE,50.11,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022488,2026-08-30T08:16:18,10022488,pay_mon_0022488,merchant_058,0.074396,ALLOW,False,NORMAL_PAYMENT,NONE,24.56,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022489,2026-08-30T08:16:30,10022489,pay_mon_0022489,merchant_026,0.033519,ALLOW,False,NORMAL_PAYMENT,NONE,47.12,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022490,2026-08-30T08:16:41,10022490,pay_mon_0022490,merchant_087,0.158796,ALLOW,False,NORMAL_PAYMENT,NONE,49.52,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022491,2026-08-30T08:16:52,10022491,pay_mon_0022491,merchant_095,0.141033,ALLOW,False,NORMAL_PAYMENT,NONE,30.69,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022492,2026-08-30T08:17:03,10022492,pay_mon_0022492,merchant_064,0.061938,ALLOW,False,NORMAL_PAYMENT,NONE,75.16,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022493,2026-08-30T08:17:15,10022493,pay_mon_0022493,merchant_050,0.080164,ALLOW,False,NORMAL_PAYMENT,NONE,90.39,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022494,2026-08-30T08:17:26,10022494,pay_mon_0022494,merchant_110,0.064476,ALLOW,False,NORMAL_PAYMENT,NONE,18.36,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022495,2026-08-30T08:17:37,10022495,pay_mon_0022495,merchant_033,0.187421,ALLOW,False,NORMAL_PAYMENT,NONE,25.35,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022496,2026-08-30T08:17:48,10022496,pay_mon_0022496,merchant_090,0.00964,REVIEW,False,NORMAL_PAYMENT,NONE,38.48,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022497,2026-08-30T08:18:00,10022497,pay_mon_0022497,merchant_038,0.0408,ALLOW,False,NORMAL_PAYMENT,NONE,86.77,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022498,2026-08-30T08:18:11,10022498,pay_mon_0022498,merchant_078,0.060591,ALLOW,False,NORMAL_PAYMENT,NONE,12.31,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022499,2026-08-30T08:18:22,10022499,pay_mon_0022499,merchant_023,0.021646,ALLOW,False,NORMAL_PAYMENT,NONE,101.43,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022500,2026-08-30T08:18:33,10022500,pay_mon_0022500,merchant_011,0.676102,REVIEW,False,NORMAL_PAYMENT,NONE,39.85,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022501,2026-08-30T08:18:45,10022501,pay_mon_0022501,merchant_010,0.076161,ALLOW,False,NORMAL_PAYMENT,NONE,165.21,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022502,2026-08-30T08:18:56,10022502,pay_mon_0022502,merchant_038,0.063547,ALLOW,False,NORMAL_PAYMENT,NONE,113.69,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022503,2026-08-30T08:19:07,10022503,pay_mon_0022503,merchant_018,0.794455,REVIEW,False,NORMAL_PAYMENT,NONE,48.55,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022504,2026-08-30T08:19:18,10022504,pay_mon_0022504,merchant_023,0.17724,ALLOW,False,NORMAL_PAYMENT,NONE,45.87,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022505,2026-08-30T08:19:30,10022505,pay_mon_0022505,merchant_032,0.23638,ALLOW,False,NORMAL_PAYMENT,NONE,92.97,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022506,2026-08-30T08:19:41,10022506,pay_mon_0022506,merchant_098,0.029839,ALLOW,True,RETRY_RELATED_PAYMENT_RISK,MEDIUM,259.64,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022507,2026-08-30T08:19:52,10022507,pay_mon_0022507,merchant_061,0.060682,ALLOW,False,NORMAL_PAYMENT,NONE,88.15,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022508,2026-08-30T08:20:03,10022508,pay_mon_0022508,merchant_035,0.028783,ALLOW,False,NORMAL_PAYMENT,NONE,118.74,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022509,2026-08-30T08:20:15,10022509,pay_mon_0022509,merchant_007,0.086743,ALLOW,False,NORMAL_PAYMENT,NONE,55.32,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022510,2026-08-30T08:20:26,10022510,pay_mon_0022510,merchant_053,0.001037,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,53.96,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022511,2026-08-30T08:20:37,10022511,pay_mon_0022511,merchant_060,0.166417,ALLOW,False,NORMAL_PAYMENT,NONE,236.29,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022512,2026-08-30T08:20:48,10022512,pay_mon_0022512,merchant_042,0.096921,ALLOW,False,NORMAL_PAYMENT,NONE,120.13,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022513,2026-08-30T08:21:00,10022513,pay_mon_0022513,merchant_057,0.022416,ALLOW,False,NORMAL_PAYMENT,NONE,18.93,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022514,2026-08-30T08:21:11,10022514,pay_mon_0022514,merchant_013,0.92603,REVIEW,False,NORMAL_PAYMENT,NONE,28.82,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022515,2026-08-30T08:21:22,10022515,pay_mon_0022515,merchant_034,0.190633,ALLOW,False,NORMAL_PAYMENT,NONE,20.22,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022516,2026-08-30T08:21:33,10022516,pay_mon_0022516,merchant_110,0.082455,ALLOW,False,NORMAL_PAYMENT,NONE,40.25,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022517,2026-08-30T08:21:45,10022517,pay_mon_0022517,merchant_079,0.178296,ALLOW,False,NORMAL_PAYMENT,NONE,97.26,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022518,2026-08-30T08:21:56,10022518,pay_mon_0022518,merchant_010,0.033306,ALLOW,False,NORMAL_PAYMENT,NONE,13.19,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022519,2026-08-30T08:22:07,10022519,pay_mon_0022519,merchant_056,0.005657,ALLOW,False,NORMAL_PAYMENT,NONE,192.06,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022520,2026-08-30T08:22:18,10022520,pay_mon_0022520,merchant_038,0.049034,ALLOW,False,NORMAL_PAYMENT,NONE,37.83,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022521,2026-08-30T08:22:30,10022521,pay_mon_0022521,merchant_014,0.089225,ALLOW,False,NORMAL_PAYMENT,NONE,116.56,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022522,2026-08-30T08:22:41,10022522,pay_mon_0022522,merchant_117,0.224392,ALLOW,False,NORMAL_PAYMENT,NONE,128.71,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022523,2026-08-30T08:22:52,10022523,pay_mon_0022523,merchant_039,0.146856,ALLOW,False,NORMAL_PAYMENT,NONE,47.32,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022524,2026-08-30T08:23:03,10022524,pay_mon_0022524,merchant_004,0.263974,ALLOW,False,NORMAL_PAYMENT,NONE,44.26,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022525,2026-08-30T08:23:15,10022525,pay_mon_0022525,merchant_076,0.116203,ALLOW,False,NORMAL_PAYMENT,NONE,16.53,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022526,2026-08-30T08:23:26,10022526,pay_mon_0022526,merchant_008,0.087786,ALLOW,False,NORMAL_PAYMENT,NONE,65.29,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022527,2026-08-30T08:23:37,10022527,pay_mon_0022527,merchant_032,0.006796,ALLOW,False,NORMAL_PAYMENT,NONE,53.28,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022528,2026-08-30T08:23:48,10022528,pay_mon_0022528,merchant_004,0.903542,REVIEW,False,NORMAL_PAYMENT,NONE,47.53,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022529,2026-08-30T08:24:00,10022529,pay_mon_0022529,merchant_058,0.066407,ALLOW,False,NORMAL_PAYMENT,NONE,311.47,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022530,2026-08-30T08:24:11,10022530,pay_mon_0022530,merchant_102,0.005857,ALLOW,False,NORMAL_PAYMENT,NONE,108.03,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022531,2026-08-30T08:24:22,10022531,pay_mon_0022531,merchant_104,0.022265,ALLOW,False,NORMAL_PAYMENT,NONE,75.59,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022532,2026-08-30T08:24:33,10022532,pay_mon_0022532,merchant_054,0.023227,ALLOW,False,NORMAL_PAYMENT,NONE,43.78,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022533,2026-08-30T08:24:45,10022533,pay_mon_0022533,merchant_001,0.10791,ALLOW,False,NORMAL_PAYMENT,NONE,108.08,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022534,2026-08-30T08:24:56,10022534,pay_mon_0022534,merchant_006,0.005509,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,31.32,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022535,2026-08-30T08:25:07,10022535,pay_mon_0022535,merchant_008,0.039304,ALLOW,False,NORMAL_PAYMENT,NONE,103.32,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022536,2026-08-30T08:25:18,10022536,pay_mon_0022536,merchant_064,0.063998,ALLOW,False,NORMAL_PAYMENT,NONE,97.33,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022537,2026-08-30T08:25:30,10022537,pay_mon_0022537,merchant_002,0.132008,ALLOW,False,NORMAL_PAYMENT,NONE,226.73,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022538,2026-08-30T08:25:41,10022538,pay_mon_0022538,merchant_112,0.136277,ALLOW,False,NORMAL_PAYMENT,NONE,32.35,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022539,2026-08-30T08:25:52,10022539,pay_mon_0022539,merchant_066,0.186234,ALLOW,False,NORMAL_PAYMENT,NONE,73.93,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022540,2026-08-30T08:26:03,10022540,pay_mon_0022540,merchant_013,0.064406,ALLOW,False,NORMAL_PAYMENT,NONE,65.53,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022541,2026-08-30T08:26:15,10022541,pay_mon_0022541,merchant_072,0.093247,ALLOW,False,NORMAL_PAYMENT,NONE,18.49,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022542,2026-08-30T08:26:26,10022542,pay_mon_0022542,merchant_033,0.249102,ALLOW,False,NORMAL_PAYMENT,NONE,179.5,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022543,2026-08-30T08:26:37,10022543,pay_mon_0022543,merchant_075,0.004652,ALLOW,False,NORMAL_PAYMENT,NONE,38.54,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022544,2026-08-30T08:26:48,10022544,pay_mon_0022544,merchant_111,0.006082,ALLOW,False,NORMAL_PAYMENT,NONE,348.04,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022545,2026-08-30T08:27:00,10022545,pay_mon_0022545,merchant_032,0.765611,REVIEW,False,NORMAL_PAYMENT,NONE,60.3,wallet,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022546,2026-08-30T08:27:11,10022546,pay_mon_0022546,merchant_093,0.021724,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,46.73,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022547,2026-08-30T08:27:22,10022547,pay_mon_0022547,merchant_026,0.022627,ALLOW,False,NORMAL_PAYMENT,NONE,21.53,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022548,2026-08-30T08:27:33,10022548,pay_mon_0022548,merchant_012,0.878679,REVIEW,False,NORMAL_PAYMENT,NONE,73.38,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022549,2026-08-30T08:27:45,10022549,pay_mon_0022549,merchant_028,0.085212,ALLOW,False,NORMAL_PAYMENT,NONE,86.31,card,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022550,2026-08-30T08:27:56,10022550,pay_mon_0022550,merchant_113,0.091076,ALLOW,False,NORMAL_PAYMENT,NONE,100.97,netbanking,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022551,2026-08-30T08:28:07,10022551,pay_mon_0022551,merchant_082,0.689246,REVIEW,False,NORMAL_PAYMENT,NONE,32.32,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0022552,2026-08-30T08:28:18,10022552,pay_mon_0022552,merchant_077,0.0976,ALLOW,False,NORMAL_PAYMENT,NONE,19.6,upi,RECOVERY,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
